,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
0,1.6143320798873901,2.2324225902557373,0.6372131109237671,0.7779858112335205,1e-04
1,0.6984527111053467,0.9279993176460266,0.4973537027835846,0.6724647283554077,1e-04
2,0.5001495480537415,0.6563127040863037,0.37027737498283386,0.49001404643058777,1e-04
3,0.47419247031211853,0.6500973105430603,0.36558806896209717,0.47643595933914185,1e-04
4,0.43367522954940796,0.5948702692985535,0.3802289664745331,0.4880791902542114,1e-04
5,0.42054182291030884,0.5788331627845764,0.38452091813087463,0.5025798082351685,1e-04
6,0.4132845103740692,0.559418797492981,0.36622217297554016,0.4798288941383362,1e-04
7,0.4029538631439209,0.5491945743560791,0.39111319184303284,0.5601134896278381,1e-04
8,0.3628576099872589,0.49228063225746155,0.34594282507896423,0.48312467336654663,1e-04
9,0.35446763038635254,0.48359915614128113,0.3232227563858032,0.42037248611450195,1e-04
10,0.36641496419906616,0.5062313079833984,0.345103919506073,0.4757853150367737,1e-04
11,0.3734319508075714,0.5205696821212769,0.28329190611839294,0.38820722699165344,1e-04
12,0.3421957492828369,0.46636101603507996,0.30366140604019165,0.39915731549263,1e-04
13,0.3662819266319275,0.49499619007110596,0.407510906457901,0.5505861043930054,1e-04
14,0.3432336449623108,0.47311460971832275,0.3185393810272217,0.41177722811698914,1e-04
15,0.34359481930732727,0.4656440317630768,0.36332157254219055,0.49269282817840576,1e-04
16,0.3729530870914459,0.5174584984779358,0.3821265995502472,0.5375420451164246,1e-04
17,0.35747623443603516,0.4946163594722748,0.28816917538642883,0.39823049306869507,5e-05
18,0.29834863543510437,0.4219381511211395,0.28894394636154175,0.4119166433811188,5e-05
19,0.2871536910533905,0.3973282277584076,0.25560417771339417,0.3577749729156494,5e-05
20,0.28731444478034973,0.3992568850517273,0.2295171320438385,0.3225899636745453,5e-05
21,0.26350003480911255,0.3759545087814331,0.24728554487228394,0.3466307520866394,5e-05
22,0.28373968601226807,0.39697426557540894,0.24388344585895538,0.362038254737854,5e-05
23,0.25822553038597107,0.3665594458580017,0.22039276361465454,0.30484575033187866,5e-05
24,0.2656579315662384,0.3744865357875824,0.21919110417366028,0.30362218618392944,5e-05
25,0.2534610331058502,0.36316993832588196,0.20759381353855133,0.29186031222343445,5e-05
26,0.24106433987617493,0.34740689396858215,0.21307457983493805,0.3043957054615021,5e-05
