,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
0,1.1899504661560059,1.9174418449401855,2.613407850265503,3.0694048404693604,1e-04
1,0.5626662373542786,0.746692955493927,1.787988305091858,2.295231819152832,1e-04
2,0.6208174228668213,0.9007824063301086,1.6521682739257812,2.1526308059692383,1e-04
3,0.3989265263080597,0.5607271790504456,1.625814437866211,2.123528003692627,1e-04
4,0.3493761718273163,0.47914472222328186,1.5317988395690918,2.0146758556365967,1e-04
5,0.4471289813518524,0.5915784239768982,1.4898191690444946,1.9600536823272705,1e-04
6,0.6163052320480347,0.8492301106452942,1.4278628826141357,1.8789775371551514,1e-04
7,0.4440891444683075,0.6457849740982056,1.373551607131958,1.7999005317687988,1e-04
8,0.43460485339164734,0.6138525605201721,1.402872920036316,1.8420298099517822,1e-04
9,0.4339064359664917,0.6322721838951111,1.3874133825302124,1.8220999240875244,1e-04
10,0.35032838582992554,0.5062891244888306,1.3961443901062012,1.8368258476257324,1e-04
11,0.3244668245315552,0.4635981321334839,1.3976812362670898,1.8405886888504028,1e-04
12,0.2954164445400238,0.45652008056640625,1.3852609395980835,1.8231655359268188,1e-04
13,0.22188831865787506,0.309922456741333,1.3542492389678955,1.7848150730133057,5e-05
14,0.2154098004102707,0.3204970061779022,1.3279666900634766,1.7519505023956299,5e-05
15,0.18856756389141083,0.27562543749809265,1.323189377784729,1.743343710899353,5e-05
16,0.15927785634994507,0.22873756289482117,1.255589485168457,1.652417778968811,5e-05
17,0.16498427093029022,0.23248299956321716,1.197049617767334,1.5954911708831787,5e-05
18,0.15817005932331085,0.21576744318008423,1.1000945568084717,1.478912591934204,5e-05
19,0.16597864031791687,0.2374906837940216,1.0101817846298218,1.3673120737075806,5e-05
20,0.18857130408287048,0.2539217174053192,0.8611350059509277,1.1448121070861816,5e-05
21,0.2426963895559311,0.36423540115356445,0.807715654373169,1.0574864149093628,5e-05
22,0.23351232707500458,0.3052426874637604,0.7183230519294739,0.9780774712562561,5e-05
23,0.1816750019788742,0.25358736515045166,0.6273898482322693,0.8790497183799744,5e-05
24,0.14964847266674042,0.22283607721328735,0.6178797483444214,0.853326141834259,5e-05
25,0.14517857134342194,0.2077980488538742,0.33189284801483154,0.4565410912036896,5e-05
26,0.16894324123859406,0.24222567677497864,0.3204249441623688,0.42438533902168274,5e-05
27,0.14932025969028473,0.22323064506053925,0.3349814713001251,0.4446850121021271,5e-05
28,0.1927773803472519,0.26556047797203064,0.2967816889286041,0.42031213641166687,5e-05
29,0.15346978604793549,0.2216869741678238,0.19887632131576538,0.2759188413619995,5e-05
30,0.1278260499238968,0.17816726863384247,0.1803915649652481,0.24347345530986786,5e-05
31,0.17454490065574646,0.2839491367340088,0.18108297884464264,0.25562387704849243,5e-05
32,0.16195620596408844,0.21386511623859406,0.16686251759529114,0.2373242974281311,5e-05
33,0.13753622770309448,0.18789340555667877,0.17788052558898926,0.2450721710920334,5e-05
34,0.156162828207016,0.22719502449035645,0.16676770150661469,0.24880647659301758,5e-05
35,0.14239244163036346,0.20663627982139587,0.23927873373031616,0.3791011571884155,5e-05
36,0.16078291833400726,0.21552559733390808,0.22379694879055023,0.3325273096561432,5e-05
37,0.18229468166828156,0.268070787191391,0.24543358385562897,0.347260981798172,5e-05
38,0.1353246569633484,0.19508418440818787,0.16981349885463715,0.2537482976913452,2.5e-05
39,0.10933838784694672,0.15052582323551178,0.10244829207658768,0.15925927460193634,2.5e-05
40,0.11109869927167892,0.15688079595565796,0.13508115708827972,0.21322546899318695,2.5e-05
41,0.11488271504640579,0.1600172370672226,0.10051310062408447,0.14429162442684174,2.5e-05
42,0.11430779099464417,0.15132534503936768,0.11681891232728958,0.1737547516822815,2.5e-05
43,0.13103045523166656,0.20857802033424377,0.10616005957126617,0.15584217011928558,2.5e-05
44,0.09241484105587006,0.1304551362991333,0.1406780183315277,0.20898009836673737,2.5e-05
45,0.0986199602484703,0.14241136610507965,0.21553626656532288,0.37102532386779785,2.5e-05
46,0.10543102025985718,0.16429248452186584,0.10757175087928772,0.1554640233516693,2.5e-05
47,0.08747310191392899,0.1261470764875412,0.09375350177288055,0.1371576488018036,1.25e-05
48,0.07624062895774841,0.1084248423576355,0.0963851809501648,0.1417372077703476,1.25e-05
49,0.06565725803375244,0.09331786632537842,0.08400378376245499,0.12354003638029099,1.25e-05
50,0.07281907647848129,0.10394396632909775,0.08090431243181229,0.12414350360631943,1.25e-05
51,0.06666628271341324,0.09550198912620544,0.08504444360733032,0.12406393140554428,1.25e-05
52,0.08086611330509186,0.11834047734737396,0.08594043552875519,0.13249075412750244,1.25e-05
53,0.08616545051336288,0.1183277890086174,0.09009679406881332,0.12971599400043488,1.25e-05
54,0.0606515109539032,0.0894753485918045,0.07606755197048187,0.1116018295288086,1.25e-05
55,0.07063370198011398,0.10111156851053238,0.08071094006299973,0.12823206186294556,1.25e-05
56,0.07154212892055511,0.10861627012491226,0.08144232630729675,0.1283101737499237,1.25e-05
57,0.0579947754740715,0.08282829076051712,0.10240819305181503,0.16108694672584534,1.25e-05
58,0.07473304867744446,0.11428779363632202,0.09388600289821625,0.14913290739059448,1.25e-05
59,0.06397352367639542,0.09398853778839111,0.0806126743555069,0.12641023099422455,1.25e-05
60,0.06439464539289474,0.1001172587275505,0.08703319728374481,0.13328289985656738,6.25e-06
61,0.05982860550284386,0.08772081881761551,0.06605841219425201,0.10644695907831192,6.25e-06
62,0.04845791310071945,0.07377664744853973,0.06944192200899124,0.11496295779943466,6.25e-06
63,0.05652282387018204,0.07766439765691757,0.06476301699876785,0.09650929272174835,6.25e-06
64,0.05529065057635307,0.07922571152448654,0.07485147565603256,0.12006937712430954,6.25e-06
65,0.04852061718702316,0.07125240564346313,0.06452571600675583,0.10097038000822067,6.25e-06
66,0.045696452260017395,0.06445852667093277,0.07064307481050491,0.10820602625608444,6.25e-06
67,0.05533413589000702,0.0852760449051857,0.06519899517297745,0.09774377197027206,6.25e-06
68,0.05181269720196724,0.07341820746660233,0.05686519667506218,0.09035935252904892,6.25e-06
69,0.05413331463932991,0.07992933690547943,0.06018132343888283,0.09489954262971878,6.25e-06
70,0.04289909824728966,0.06536050140857697,0.06826184689998627,0.11039049923419952,6.25e-06
71,0.045570142567157745,0.06688275933265686,0.062382251024246216,0.10257654637098312,6.25e-06
72,0.055388305336236954,0.08183806389570236,0.06924372911453247,0.10738968104124069,6.25e-06
73,0.05973483622074127,0.09661760926246643,0.07492178678512573,0.11868724972009659,6.25e-06
