,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
0,1.2960699796676636,1.717089295387268,2.0515449047088623,2.5550920963287354,1e-04
1,1.0620030164718628,1.6111197471618652,1.9879120588302612,2.509432077407837,1e-04
2,0.9339301586151123,1.4359948635101318,1.8991035223007202,2.4183037281036377,1e-04
3,1.003364086151123,1.533988356590271,1.743673324584961,2.2572214603424072,1e-04
4,0.8504628539085388,1.2776267528533936,1.571170687675476,2.0701799392700195,1e-04
5,0.8586302399635315,1.3605759143829346,1.478679895401001,1.9500150680541992,1e-04
6,0.844523549079895,1.1958132982254028,1.4444096088409424,1.8935790061950684,1e-04
7,0.8029719591140747,1.177259087562561,1.4010790586471558,1.8410695791244507,1e-04
8,0.8117640614509583,1.1579993963241577,1.4015082120895386,1.834018588066101,1e-04
9,0.8584918975830078,1.5412304401397705,1.3626139163970947,1.8065035343170166,1e-04
10,0.9006286263465881,1.2607500553131104,1.3787535429000854,1.8256701231002808,1e-04
11,0.7256605625152588,1.0929696559906006,1.2298822402954102,1.6441795825958252,1e-04
12,0.6753613948822021,1.0379208326339722,1.1961678266525269,1.600970983505249,1e-04
13,0.6927258968353271,1.0408236980438232,1.2429713010787964,1.6838140487670898,1e-04
14,0.673268735408783,1.0495847463607788,1.1985969543457031,1.6482661962509155,1e-04
15,0.5748189687728882,0.8418242335319519,1.0542551279067993,1.4827511310577393,1e-04
16,0.5654134750366211,0.7601458430290222,0.9521670937538147,1.3412991762161255,1e-04
17,0.6887973546981812,1.4407141208648682,0.919392466545105,1.3119348287582397,1e-04
18,0.6432470679283142,0.9361688494682312,0.8818519711494446,1.3015257120132446,1e-04
19,0.607369065284729,0.9087865948677063,0.822084367275238,1.115530014038086,1e-04
20,0.529971718788147,0.7362526655197144,0.8251169323921204,1.1567374467849731,1e-04
21,0.49708274006843567,0.6986668705940247,0.668036162853241,0.9204336404800415,1e-04
22,0.5035297870635986,0.7249473929405212,0.5265564322471619,0.7673585414886475,1e-04
23,0.5268219709396362,0.7438312768936157,0.5224705934524536,0.832292914390564,1e-04
24,0.3833637237548828,0.5508186221122742,0.5290286540985107,1.0239366292953491,1e-04
25,0.46605241298675537,0.7111170291900635,0.5034914016723633,0.7031849026679993,1e-04
26,0.4132187068462372,0.5915411114692688,0.46738430857658386,0.8431422710418701,1e-04
27,0.42883527278900146,0.59359210729599,0.4821632206439972,0.8045704960823059,1e-04
28,0.39159244298934937,0.5845110416412354,0.37125399708747864,0.5273956656455994,1e-04
29,0.36063772439956665,0.5514295697212219,0.4922947883605957,1.1565895080566406,1e-04
30,0.37562844157218933,0.6156591176986694,0.42673981189727783,1.0613778829574585,1e-04
31,0.31453076004981995,0.47049179673194885,0.28094255924224854,0.38760805130004883,1e-04
32,0.3264971077442169,0.46059146523475647,0.33964142203330994,0.5842165946960449,1e-04
33,0.29933929443359375,0.4470120668411255,0.3133108615875244,0.5318694114685059,1e-04
34,0.32409757375717163,0.49797704815864563,0.3444143533706665,0.7856079936027527,1e-04
35,0.32734259963035583,0.5081182718276978,0.29881080985069275,0.5048083066940308,1e-04
36,0.28919684886932373,0.4500671625137329,0.3110746443271637,0.4914264678955078,1e-04
37,0.25885021686553955,0.3914133906364441,0.25957873463630676,0.3970889747142792,5e-05
38,0.2341916412115097,0.33842235803604126,0.2609543204307556,0.566503643989563,5e-05
39,0.2384534627199173,0.33083879947662354,0.24643772840499878,0.5280929207801819,5e-05
40,0.21284067630767822,0.3197307288646698,0.18789935111999512,0.26773378252983093,5e-05
41,0.21794113516807556,0.3221016824245453,0.18028533458709717,0.2695077359676361,5e-05
42,0.23008061945438385,0.3330410122871399,0.16590173542499542,0.25227755308151245,5e-05
43,0.19919680058956146,0.29202592372894287,0.18899314105510712,0.3163532614707947,5e-05
44,0.2222435027360916,0.32959476113319397,0.23478245735168457,0.6464901566505432,5e-05
45,0.2332564741373062,0.35302647948265076,0.1650838404893875,0.23527882993221283,5e-05
46,0.20153382420539856,0.29865536093711853,0.22710518538951874,0.35639896988868713,5e-05
47,0.21385277807712555,0.3239276707172394,0.16111250221729279,0.23384065926074982,5e-05
48,0.21199393272399902,0.31513696908950806,0.22147539258003235,0.3179120719432831,5e-05
49,0.20965825021266937,0.3109138607978821,0.1592564880847931,0.2531875669956207,5e-05
50,0.20068152248859406,0.2941056787967682,0.20745806396007538,0.4541889727115631,5e-05
51,0.21550193428993225,0.32399141788482666,0.1830732524394989,0.27376458048820496,5e-05
52,0.2067641317844391,0.3120957911014557,0.181488499045372,0.2923324406147003,5e-05
53,0.20396263897418976,0.30429521203041077,0.19883738458156586,0.3855605125427246,5e-05
54,0.19985553622245789,0.30523523688316345,0.18904660642147064,0.3792870342731476,5e-05
55,0.17711152136325836,0.2749406099319458,0.1753145307302475,0.3217793405056,2.5e-05
56,0.1755800098180771,0.2649305462837219,0.1424786001443863,0.22903355956077576,2.5e-05
57,0.16189026832580566,0.2487311065196991,0.1437128633260727,0.21802598237991333,2.5e-05
58,0.15772590041160583,0.2487207055091858,0.1704295575618744,0.2973657548427582,2.5e-05
59,0.1767810434103012,0.26620498299598694,0.16620276868343353,0.27304723858833313,2.5e-05
60,0.16199353337287903,0.2333265244960785,0.1341034322977066,0.2096070796251297,2.5e-05
61,0.1584928035736084,0.2460750937461853,0.13132689893245697,0.23332254588603973,2.5e-05
62,0.16531099379062653,0.26048415899276733,0.12868960201740265,0.21739494800567627,2.5e-05
63,0.15958581864833832,0.2515927255153656,0.142388716340065,0.2580011188983917,2.5e-05
64,0.16147008538246155,0.25491833686828613,0.13140253722667694,0.23182682693004608,2.5e-05
65,0.16755136847496033,0.26811185479164124,0.1895352452993393,0.6585341095924377,2.5e-05
66,0.16530963778495789,0.27113837003707886,0.12661032378673553,0.19719138741493225,2.5e-05
67,0.17971646785736084,0.27589014172554016,0.1505763828754425,0.2710418999195099,2.5e-05
68,0.15416158735752106,0.22740715742111206,0.15043263137340546,0.2529130280017853,2.5e-05
69,0.14854653179645538,0.22729821503162384,0.12792770564556122,0.23099589347839355,2.5e-05
70,0.15136846899986267,0.22859938442707062,0.15223726630210876,0.3681311011314392,2.5e-05
71,0.15036256611347198,0.24175713956356049,0.18675310909748077,0.4424039125442505,2.5e-05
72,0.15578916668891907,0.24127374589443207,0.13123878836631775,0.20398861169815063,1.25e-05
73,0.13902711868286133,0.21918170154094696,0.11959066987037659,0.23852993547916412,1.25e-05
74,0.12710623443126678,0.20136398077011108,0.1139998510479927,0.17863823473453522,1.25e-05
75,0.1451627016067505,0.22296886146068573,0.11070980876684189,0.175875723361969,1.25e-05
76,0.13960213959217072,0.21663229167461395,0.11257687956094742,0.17997753620147705,1.25e-05
77,0.14345400035381317,0.22465062141418457,0.13307435810565948,0.2672458589076996,1.25e-05
78,0.12302327156066895,0.19280797243118286,0.10610800236463547,0.19452299177646637,1.25e-05
79,0.1416877657175064,0.22373288869857788,0.10402905941009521,0.1711573451757431,1.25e-05
80,0.1310579925775528,0.20489367842674255,0.11066319048404694,0.17422616481781006,1.25e-05
81,0.14135463535785675,0.21802975237369537,0.11188563704490662,0.18578456342220306,1.25e-05
82,0.13118433952331543,0.20827074348926544,0.10028713941574097,0.16004310548305511,1.25e-05
83,0.1427152007818222,0.2175903171300888,0.12092458456754684,0.24658453464508057,1.25e-05
84,0.13425065577030182,0.20125873386859894,0.11102485656738281,0.17589925229549408,1.25e-05
85,0.13597096502780914,0.21751070022583008,0.1024133488535881,0.16861781477928162,1.25e-05
86,0.13355161249637604,0.20841708779335022,0.09798499196767807,0.15543369948863983,1.25e-05
87,0.12977935373783112,0.20315226912498474,0.10253557562828064,0.16553829610347748,1.25e-05
88,0.12089511007070541,0.1855423003435135,0.10232551395893097,0.1700909584760666,1.25e-05
89,0.11529357731342316,0.17976145446300507,0.11258067190647125,0.18939441442489624,1.25e-05
90,0.12406139820814133,0.1912727653980255,0.12490411102771759,0.20600758492946625,1.25e-05
91,0.12647338211536407,0.1990147829055786,0.12364757061004639,0.26733359694480896,1.25e-05
92,0.13475459814071655,0.2092301994562149,0.09599252790212631,0.15416717529296875,6.25e-06
93,0.118197962641716,0.18503119051456451,0.09453846514225006,0.15657030045986176,6.25e-06
94,0.12484896928071976,0.19836357235908508,0.11070553213357925,0.2110435515642166,6.25e-06
95,0.12581293284893036,0.19660857319831848,0.09759005159139633,0.16648954153060913,6.25e-06
96,0.11471115052700043,0.18391752243041992,0.09764093905687332,0.16936670243740082,6.25e-06
97,0.12213064730167389,0.19297388195991516,0.09211097657680511,0.14994663000106812,6.25e-06
98,0.10860508680343628,0.1693831831216812,0.09583741426467896,0.17659054696559906,6.25e-06
99,0.10435096174478531,0.16358189284801483,0.089985191822052,0.14519797265529633,6.25e-06
