,loss,accuracy,val_loss,val_accuracy,lr
0,1.609027624130249,0.2492857128381729,1.5440751314163208,0.28761905431747437,1e-04
1,1.341848611831665,0.375,1.1681314706802368,0.4523809552192688,1e-04
2,0.9015262126922607,0.5478571653366089,1.008848786354065,0.5371428728103638,1e-04
3,0.7455186247825623,0.6492857336997986,0.550672173500061,0.7771428823471069,1e-04
4,0.6068932414054871,0.7242857217788696,0.4929437041282654,0.7638095021247864,1e-04
5,0.5312005281448364,0.7628571391105652,0.4159918427467346,0.8209523558616638,1e-04
6,0.4503720998764038,0.793571412563324,0.36368027329444885,0.8390476107597351,1e-04
7,0.45791852474212646,0.8078571557998657,0.31090399622917175,0.8790476322174072,1e-04
8,0.37192076444625854,0.8378571271896362,0.4271286427974701,0.8123809695243835,1e-04
9,0.3654937446117401,0.8407142758369446,0.27206507325172424,0.8904761672019958,1e-04
10,0.4491311311721802,0.816428542137146,0.4228224754333496,0.8600000143051147,1e-04
11,0.3636009097099304,0.845714271068573,0.27409666776657104,0.8942857384681702,1e-04
12,0.31994006037712097,0.8607142567634583,0.5905290246009827,0.7523809671401978,1e-04
13,0.32282209396362305,0.8585714101791382,0.5161267518997192,0.7723809480667114,1e-04
14,0.31187427043914795,0.868571400642395,0.16150426864624023,0.9476190209388733,1e-04
15,0.2943398058414459,0.8792856931686401,0.25665634870529175,0.892380952835083,1e-04
16,0.2515653371810913,0.8992857336997986,0.18901970982551575,0.9257143139839172,1e-04
17,0.21002164483070374,0.920714259147644,0.27241358160972595,0.8771428465843201,1e-04
18,0.19108542799949646,0.9235714077949524,0.18190686404705048,0.9266666769981384,1e-04
19,0.20507733523845673,0.9257143139839172,0.15047764778137207,0.9438095092773438,1e-04
20,0.20257817208766937,0.9300000071525574,0.19223007559776306,0.9200000166893005,1e-04
21,0.20435409247875214,0.9214285612106323,0.1467735916376114,0.9409523606300354,1e-04
22,0.15637651085853577,0.9321428537368774,0.24419692158699036,0.9057142734527588,1e-04
23,0.1553722321987152,0.9307143092155457,0.12094379216432571,0.954285740852356,1e-04
24,0.20403985679149628,0.9221428632736206,0.15677635371685028,0.9295238256454468,1e-04
25,0.11959600448608398,0.9507142901420593,0.12233839929103851,0.9657142758369446,1e-04
26,0.18454548716545105,0.9357143044471741,0.18905505537986755,0.9209523797035217,1e-04
27,0.13512621819972992,0.956428587436676,0.4702795743942261,0.8523809313774109,1e-04
28,0.17677070200443268,0.9364285469055176,0.16169489920139313,0.9285714030265808,1e-04
29,0.07790966331958771,0.9700000286102295,0.07314617186784744,0.9752380847930908,5e-05
30,0.05018904060125351,0.9835714101791382,0.04114382714033127,0.9809523820877075,5e-05
31,0.07117663323879242,0.9742857217788696,0.10879812389612198,0.961904764175415,5e-05
32,0.037086039781570435,0.9857142567634583,0.02976211905479431,0.9866666793823242,5e-05
33,0.05503809079527855,0.9814285635948181,0.06705911457538605,0.9676190614700317,5e-05
34,0.07693107426166534,0.9742857217788696,0.06160591542720795,0.9752380847930908,5e-05
35,0.03422638401389122,0.9871428608894348,0.023885929957032204,0.991428554058075,5e-05
36,0.057983797043561935,0.9842857122421265,0.05889032781124115,0.9819047451019287,5e-05
37,0.061741746962070465,0.9778571724891663,0.032098766416311264,0.9847618937492371,5e-05
38,0.035640571266412735,0.9857142567634583,0.022585822269320488,0.9885714054107666,5e-05
39,0.04413535073399544,0.9885714054107666,0.041995614767074585,0.9885714054107666,5e-05
40,0.024863306432962418,0.9907143115997314,0.013010101392865181,0.9942857027053833,5e-05
41,0.0619184672832489,0.9757142663002014,0.07004575431346893,0.976190447807312,5e-05
42,0.05706976354122162,0.9785714149475098,0.06881635636091232,0.9714285731315613,5e-05
43,0.07238617539405823,0.9735714197158813,0.030730757862329483,0.9933333396911621,5e-05
44,0.013951416127383709,0.9971428513526917,0.05521615594625473,0.9809523820877075,5e-05
45,0.047194954007864,0.9857142567634583,0.06502282619476318,0.9742857217788696,5e-05
46,0.01826660893857479,0.9971428513526917,0.00974292866885662,0.9961904883384705,2.5e-05
47,0.016104944050312042,0.993571400642395,0.005783505737781525,0.9980952143669128,2.5e-05
48,0.016091248020529747,0.9957143068313599,0.016111254692077637,0.9933333396911621,2.5e-05
49,0.02005283161997795,0.9928571581840515,0.009385792538523674,0.9961904883384705,2.5e-05
