,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
0,1.5289945602416992,2.1004018783569336,0.7004245519638062,0.870655357837677,1e-04
1,0.6241537928581238,0.8325507640838623,0.44640228152275085,0.5661385655403137,1e-04
2,0.5016931891441345,0.6841144561767578,0.443069189786911,0.5832287073135376,1e-04
3,0.4875541925430298,0.6716450452804565,0.43494367599487305,0.5689460039138794,1e-04
4,0.44125083088874817,0.5998603105545044,0.37984469532966614,0.5070669651031494,1e-04
5,0.45405372977256775,0.6294861435890198,0.3707897961139679,0.497598797082901,1e-04
6,0.41063451766967773,0.561915934085846,0.5105019807815552,0.6487231850624084,1e-04
7,0.48923125863075256,0.675649881362915,0.6337315440177917,0.8822534680366516,1e-04
8,0.47799140214920044,0.6626573801040649,0.37386584281921387,0.4925355613231659,1e-04
9,0.4017370641231537,0.5493372082710266,0.3833228051662445,0.5162578821182251,1e-04
10,0.39075228571891785,0.5338593125343323,0.43031057715415955,0.571732759475708,1e-04
11,0.38276010751724243,0.5234856605529785,0.35817116498947144,0.48542559146881104,5e-05
12,0.3730695843696594,0.511590838432312,0.4631108343601227,0.6342796087265015,5e-05
13,0.3773881793022156,0.518390953540802,0.3229062557220459,0.43168002367019653,5e-05
14,0.35847339034080505,0.49317964911460876,0.3250669836997986,0.43138206005096436,5e-05
15,0.35303154587745667,0.4823571443557739,0.3271704614162445,0.4377883970737457,5e-05
16,0.33524662256240845,0.4613150656223297,0.30827003717422485,0.4121641218662262,5e-05
17,0.32915249466896057,0.44528868794441223,0.299547404050827,0.40748822689056396,5e-05
18,0.33433598279953003,0.4699031710624695,0.2897530198097229,0.3948896825313568,5e-05
19,0.3380481004714966,0.47655588388442993,0.2874339818954468,0.39021947979927063,5e-05
20,0.3150845766067505,0.439851313829422,0.2815551161766052,0.38045021891593933,5e-05
21,0.346208781003952,0.4945632517337799,0.337612122297287,0.4637531340122223,5e-05
22,0.3344486951828003,0.4714568853378296,0.35827356576919556,0.5122846961021423,5e-05
23,0.35477668046951294,0.50295090675354,0.3179871141910553,0.4443091154098511,5e-05
24,0.32302284240722656,0.45268261432647705,0.2926807701587677,0.4218692481517792,5e-05
25,0.3178879916667938,0.44504520297050476,0.32431313395500183,0.46516546607017517,5e-05
26,0.31646186113357544,0.4491429626941681,0.26403293013572693,0.3662039339542389,2.5e-05
27,0.286154180765152,0.40823033452033997,0.2500627040863037,0.35648849606513977,2.5e-05
28,0.2916718125343323,0.4223819673061371,0.2629104554653168,0.3690004050731659,2.5e-05
29,0.29514867067337036,0.42735379934310913,0.2457917183637619,0.35789722204208374,2.5e-05
30,0.28772464394569397,0.41584447026252747,0.2479136884212494,0.3444395363330841,2.5e-05
31,0.27106764912605286,0.39006826281547546,0.2410152554512024,0.345793217420578,2.5e-05
32,0.28173500299453735,0.4079316258430481,0.2539340555667877,0.3691985607147217,2.5e-05
33,0.28942880034446716,0.4220486581325531,0.25104793906211853,0.3526742458343506,2.5e-05
34,0.2832489013671875,0.41685751080513,0.2523687779903412,0.36578965187072754,2.5e-05
35,0.2566651701927185,0.37608399987220764,0.2331906408071518,0.3435315787792206,2.5e-05
36,0.2717703878879547,0.3972025513648987,0.23327268660068512,0.33535611629486084,2.5e-05
37,0.2617846429347992,0.3768153190612793,0.2325267195701599,0.33575859665870667,2.5e-05
38,0.26349201798439026,0.3833176791667938,0.30348867177963257,0.4412233233451843,2.5e-05
39,0.27083030343055725,0.398937463760376,0.263688862323761,0.37828707695007324,2.5e-05
40,0.29760149121284485,0.4355632960796356,0.23581567406654358,0.34205564856529236,2.5e-05
41,0.2578275203704834,0.3776737153530121,0.2339726686477661,0.332161545753479,2.5e-05
42,0.2599329650402069,0.38068193197250366,0.24287070333957672,0.3408910036087036,2.5e-05
43,0.24979344010353088,0.36381375789642334,0.22786444425582886,0.332492470741272,1.25e-05
44,0.24043436348438263,0.35654059052467346,0.2152722179889679,0.3151075541973114,1.25e-05
45,0.24958406388759613,0.37003371119499207,0.21605512499809265,0.3186100125312805,1.25e-05
46,0.2582762837409973,0.3932238519191742,0.21492639183998108,0.32222962379455566,1.25e-05
47,0.2439550757408142,0.36880144476890564,0.21148177981376648,0.31474825739860535,1.25e-05
48,0.2382332980632782,0.3575587868690491,0.21319368481636047,0.3191288411617279,1.25e-05
49,0.23765955865383148,0.3628937602043152,0.22590957581996918,0.33114758133888245,1.25e-05
50,0.23027710616588593,0.35027027130126953,0.21684986352920532,0.32084324955940247,1.25e-05
51,0.23581445217132568,0.35394102334976196,0.24751786887645721,0.3653762936592102,1.25e-05
52,0.2360590100288391,0.3629949390888214,0.21084655821323395,0.3165431022644043,1.25e-05
53,0.23488913476467133,0.35818788409233093,0.2090628445148468,0.3143375813961029,1.25e-05
54,0.23254674673080444,0.35535553097724915,0.2079317569732666,0.3152366876602173,1.25e-05
55,0.2378016859292984,0.3654916286468506,0.24436263740062714,0.3636797070503235,1.25e-05
56,0.23510436713695526,0.3634851276874542,0.2486860454082489,0.3741077184677124,1.25e-05
57,0.2297096699476242,0.35483676195144653,0.21080218255519867,0.31460729241371155,1.25e-05
58,0.23169462382793427,0.35259464383125305,0.211313396692276,0.31628161668777466,1.25e-05
59,0.2326839715242386,0.352415531873703,0.19756962358951569,0.2981109321117401,1.25e-05
60,0.2284465879201889,0.3482202887535095,0.2014009952545166,0.30590540170669556,1.25e-05
61,0.2239789515733719,0.34475013613700867,0.2024962306022644,0.3093831539154053,1.25e-05
62,0.22312553226947784,0.34092873334884644,0.20265714824199677,0.3134841322898865,1.25e-05
63,0.22313183546066284,0.35070717334747314,0.19011884927749634,0.2916705310344696,1.25e-05
