,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
55,0.1451328545808792,0.21300184726715088,0.13326947391033173,0.19531887769699097,2.5e-05
56,0.13757185637950897,0.20474238693714142,0.11560006439685822,0.1723034530878067,2.5e-05
57,0.1403057873249054,0.2080269604921341,0.1064259484410286,0.16143666207790375,2.5e-05
58,0.13420738279819489,0.19633960723876953,0.13786764442920685,0.205414280295372,2.5e-05
59,0.1471153348684311,0.21607574820518494,0.11195138096809387,0.16549387574195862,2.5e-05
60,0.14021070301532745,0.20793963968753815,0.12168826162815094,0.18369731307029724,2.5e-05
61,0.13098664581775665,0.1960165798664093,0.11267594248056412,0.16628627479076385,2.5e-05
62,0.13871467113494873,0.2038082331418991,0.13131698966026306,0.17867034673690796,2.5e-05
63,0.13297151029109955,0.19910266995429993,0.10491733998060226,0.15910981595516205,1.25e-05
64,0.1256553679704666,0.18588906526565552,0.0953502357006073,0.1451561599969864,1.25e-05
65,0.13012197613716125,0.1936001032590866,0.09801242500543594,0.1481747329235077,1.25e-05
66,0.12877753376960754,0.18992879986763,0.09921133518218994,0.14773936569690704,1.25e-05
67,0.12646783888339996,0.18799035251140594,0.09420875459909439,0.14380377531051636,1.25e-05
68,0.1263381391763687,0.18568283319473267,0.09298988431692123,0.14104348421096802,1.25e-05
69,0.12724259495735168,0.1883077174425125,0.09759926795959473,0.14915478229522705,1.25e-05
70,0.12480603903532028,0.18521343171596527,0.09997353702783585,0.1459421068429947,1.25e-05
71,0.12116891890764236,0.1787794679403305,0.10157556086778641,0.15055114030838013,1.25e-05
72,0.12478774040937424,0.18601718544960022,0.09146051853895187,0.13726630806922913,1.25e-05
73,0.12308207154273987,0.18408797681331635,0.09833746403455734,0.14251664280891418,1.25e-05
74,0.12536874413490295,0.18456625938415527,0.10230511426925659,0.15446452796459198,1.25e-05
75,0.12496533989906311,0.18655964732170105,0.0953923687338829,0.14165493845939636,1.25e-05
76,0.11946790665388107,0.1766141802072525,0.10978395491838455,0.16184324026107788,1.25e-05
77,0.12829314172267914,0.19160787761211395,0.16197769343852997,0.21411021053791046,1.25e-05
78,0.12628529965877533,0.18913374841213226,0.1044732853770256,0.15571972727775574,6.25e-06
79,0.11404764652252197,0.17053799331188202,0.08540389686822891,0.13040512800216675,6.25e-06
80,0.11723250150680542,0.17264088988304138,0.08816994726657867,0.1334226280450821,6.25e-06
81,0.11367346346378326,0.1688983291387558,0.10600659251213074,0.15505515038967133,6.25e-06
82,0.11875804513692856,0.17884787917137146,0.09005095064640045,0.13858620822429657,6.25e-06
83,0.11830031126737595,0.18125370144844055,0.08890953660011292,0.13443993031978607,6.25e-06
84,0.11701715737581253,0.17423897981643677,0.08650559931993484,0.13154998421669006,6.25e-06
85,0.10928033292293549,0.16493579745292664,0.0912182480096817,0.13892054557800293,3.125e-06
86,0.11223393678665161,0.16920366883277893,0.08279386907815933,0.12558957934379578,3.125e-06
87,0.11333087086677551,0.16938671469688416,0.08716107904911041,0.1302596479654312,3.125e-06
88,0.1111811175942421,0.16627931594848633,0.08160018175840378,0.12441781163215637,3.125e-06
89,0.11045277863740921,0.163924902677536,0.08450084924697876,0.12700596451759338,3.125e-06
90,0.11268232017755508,0.17028354108333588,0.08181482553482056,0.12422333657741547,3.125e-06
91,0.10993911325931549,0.16227783262729645,0.08140014857053757,0.12428805977106094,3.125e-06
92,0.11304939538240433,0.1722232848405838,0.08293899148702621,0.1259341835975647,3.125e-06
93,0.11287008225917816,0.16898559033870697,0.08791094273328781,0.13297399878501892,3.125e-06
94,0.11264708638191223,0.16840164363384247,0.08923407644033432,0.13184970617294312,3.125e-06
95,0.10990942269563675,0.1629759818315506,0.08204159140586853,0.12675029039382935,3.125e-06
96,0.10948093980550766,0.1645108163356781,0.08277155458927155,0.12429367005825043,3.125e-06
97,0.10758773982524872,0.16137537360191345,0.08448629081249237,0.12734954059123993,1.5625e-06
98,0.10724115371704102,0.16078343987464905,0.08368508517742157,0.12520767748355865,1.5625e-06
99,0.10558062791824341,0.15772899985313416,0.08301259577274323,0.12569019198417664,1.5625e-06
