,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
69,0.039030980318784714,0.05609980970621109,0.046361926943063736,0.06542102992534637,6.25e-06
70,0.037565864622592926,0.05224492773413658,0.07364221662282944,0.09692303836345673,6.25e-06
71,0.040593221783638,0.05441730096936226,0.05496698245406151,0.07732097059488297,6.25e-06
72,0.04230320081114769,0.05763460695743561,0.05190356820821762,0.06854155659675598,6.25e-06
73,0.03392833098769188,0.04586604982614517,0.03953688591718674,0.055977411568164825,6.25e-06
74,0.035247184336185455,0.04914191737771034,0.054355088621377945,0.07090380042791367,6.25e-06
75,0.041592784225940704,0.05363805964589119,0.03597917780280113,0.05387481302022934,6.25e-06
76,0.03579464927315712,0.05019650608301163,0.041639819741249084,0.06391118466854095,6.25e-06
77,0.03676183521747589,0.0488707609474659,0.03823281079530716,0.05499114468693733,6.25e-06
78,0.03809656947851181,0.0517621710896492,0.03506896644830704,0.05378970876336098,6.25e-06
79,0.03595510870218277,0.047184623777866364,0.048675887286663055,0.07104813307523727,6.25e-06
80,0.03530032932758331,0.045710038393735886,0.0390482172369957,0.05815063789486885,6.25e-06
81,0.0384809635579586,0.051198653876781464,0.0457848459482193,0.0649452805519104,6.25e-06
82,0.03086632862687111,0.04222409054636955,0.03578534722328186,0.05329197645187378,6.25e-06
83,0.028210315853357315,0.038103897124528885,0.03810122609138489,0.05655226111412048,6.25e-06
84,0.026954779401421547,0.0360102616250515,0.03587759658694267,0.05275248363614082,3.125e-06
85,0.03141523897647858,0.042066656053066254,0.03837575763463974,0.055962733924388885,3.125e-06
86,0.03194012492895126,0.046960752457380295,0.03446647897362709,0.05132235586643219,3.125e-06
87,0.026844149455428123,0.03570220619440079,0.03639114275574684,0.05562695115804672,3.125e-06
88,0.029187750071287155,0.04120082035660744,0.03611770272254944,0.05511587858200073,3.125e-06
89,0.025624068453907967,0.03389019891619682,0.038018740713596344,0.05427950620651245,3.125e-06
90,0.03254275396466255,0.04185524210333824,0.03560855984687805,0.053630705922842026,3.125e-06
91,0.038133032619953156,0.04815582558512688,0.0343330018222332,0.05158068239688873,3.125e-06
92,0.027600781992077827,0.03811020776629448,0.03621269389986992,0.055987369269132614,3.125e-06
93,0.028726596385240555,0.038337837904691696,0.03488801419734955,0.05266071483492851,3.125e-06
94,0.026454800739884377,0.03817623481154442,0.033366866409778595,0.05128505453467369,3.125e-06
95,0.02960936911404133,0.040163375437259674,0.03626183792948723,0.05279222130775452,3.125e-06
96,0.027238892391324043,0.0425153411924839,0.034237515181303024,0.05052031949162483,3.125e-06
97,0.027743838727474213,0.0365174226462841,0.03365429490804672,0.05055157095193863,3.125e-06
98,0.025396600365638733,0.033089444041252136,0.03955043852329254,0.05830720067024231,3.125e-06
99,0.028040021657943726,0.03887012228369713,0.031465303152799606,0.04869880899786949,3.125e-06
