,loss,accuracy,val_loss,val_accuracy,lr
0,1.408861756324768,0.322857141494751,1.0908845663070679,0.49142858386039734,1e-04
1,0.9775106310844421,0.5421428680419922,0.8595697283744812,0.6819047331809998,1e-04
2,0.7898591756820679,0.6464285850524902,0.8027045130729675,0.6180952191352844,1e-04
3,0.7212804555892944,0.6564285755157471,0.6637334823608398,0.6904761791229248,1e-04
4,0.6695544719696045,0.7014285922050476,0.5175125598907471,0.7438095211982727,1e-04
5,0.61687171459198,0.7071428298950195,0.4916219711303711,0.7819047570228577,1e-04
6,0.5527134537696838,0.7428571581840515,0.4593510627746582,0.7942857146263123,1e-04
7,0.5144469141960144,0.7685714364051819,0.5174420475959778,0.7809523940086365,1e-04
8,0.45769399404525757,0.7885714173316956,0.5752119421958923,0.7495238184928894,1e-04
9,0.4936368763446808,0.7742857336997986,0.5153567790985107,0.7704761624336243,1e-04
10,0.5332924723625183,0.7649999856948853,0.5987192392349243,0.7095237970352173,1e-04
11,0.477425217628479,0.7921428680419922,0.44260427355766296,0.8009523749351501,1e-04
12,0.42322924733161926,0.8071428537368774,0.33492326736450195,0.8409523963928223,1e-04
13,0.41394054889678955,0.8185714483261108,0.4302701950073242,0.8285714387893677,1e-04
14,0.41316384077072144,0.8192856907844543,0.34685906767845154,0.8628571629524231,1e-04
15,0.29392582178115845,0.8771428465843201,0.3023146986961365,0.845714271068573,1e-04
16,0.3410890996456146,0.8550000190734863,0.3815874755382538,0.8285714387893677,1e-04
17,0.37545260787010193,0.8392857313156128,0.3664647936820984,0.8247619271278381,1e-04
18,0.3472800552845001,0.8585714101791382,0.29948049783706665,0.8876190185546875,1e-04
19,0.315218448638916,0.8828571438789368,0.3191513419151306,0.8742856979370117,1e-04
20,0.30423834919929504,0.8671428561210632,0.25238358974456787,0.8819047808647156,1e-04
21,0.2862555980682373,0.8771428465843201,0.26999959349632263,0.8990476131439209,1e-04
22,0.29573261737823486,0.8892857432365417,0.32788991928100586,0.8847619295120239,1e-04
23,0.31776925921440125,0.8692857027053833,0.20683462917804718,0.9228571653366089,1e-04
24,0.21949371695518494,0.9114285707473755,0.41495150327682495,0.8323809504508972,1e-04
25,0.29761794209480286,0.8864285945892334,0.2692698836326599,0.9057142734527588,1e-04
26,0.24538162350654602,0.9057142734527588,0.37386950850486755,0.9009523987770081,1e-04
27,0.2907941937446594,0.8857142925262451,0.2617778480052948,0.8990476131439209,1e-04
28,0.2501496374607086,0.897857129573822,0.2591812312602997,0.8866666555404663,1e-04
29,0.1588488072156906,0.9399999976158142,0.16432510316371918,0.9238095283508301,5e-05
30,0.13935959339141846,0.9507142901420593,0.1658836007118225,0.9419047832489014,5e-05
31,0.18749020993709564,0.9350000023841858,0.15158361196517944,0.9409523606300354,5e-05
32,0.11471894383430481,0.9549999833106995,0.12135981768369675,0.9647619128227234,5e-05
33,0.11305597424507141,0.956428587436676,0.1167389377951622,0.9599999785423279,5e-05
34,0.07696917653083801,0.9750000238418579,0.12821641564369202,0.9571428298950195,5e-05
35,0.09895388036966324,0.9628571271896362,0.13631665706634521,0.9409523606300354,5e-05
36,0.11881168931722641,0.9557142853736877,0.13910329341888428,0.9514285922050476,5e-05
37,0.10375314950942993,0.9578571319580078,0.14318209886550903,0.9599999785423279,5e-05
38,0.09222342073917389,0.9649999737739563,0.09543202817440033,0.9695237874984741,5e-05
39,0.09210699796676636,0.9671428799629211,0.14661161601543427,0.9466666579246521,5e-05
40,0.09175064414739609,0.9721428751945496,0.13310568034648895,0.9476190209388733,5e-05
41,0.09317751228809357,0.9657142758369446,0.08636181056499481,0.9780952334403992,5e-05
42,0.08244702219963074,0.9742857217788696,0.1011354923248291,0.9638095498085022,5e-05
43,0.06560327857732773,0.977142870426178,0.1313803791999817,0.95333331823349,5e-05
44,0.08962742239236832,0.9714285731315613,0.05072823911905289,0.9876190423965454,5e-05
45,0.04635639116168022,0.9828571677207947,0.09575052559375763,0.9723809361457825,5e-05
46,0.039040036499500275,0.9885714054107666,0.046771340072155,0.9866666793823242,5e-05
47,0.12196966260671616,0.9664285778999329,0.3764135241508484,0.8409523963928223,5e-05
48,0.1471480280160904,0.9392856955528259,0.13063648343086243,0.95333331823349,5e-05
49,0.059060048311948776,0.9807142615318298,0.06142392009496689,0.9790475964546204,5e-05
